2026-01-01 11:46:00.681 [INFO] SkipList Multi-threaded Stress Test V1
2026-01-01 11:46:00.681 [INFO] ====================================
2026-01-01 11:46:00.681 [INFO] Keys to insert: 100000000
2026-01-01 11:46:00.681 [INFO] Threads: 12
2026-01-01 11:46:00.681 [INFO] Key size: 16 bytes
2026-01-01 11:46:00.681 [INFO] Value size: 100 bytes
2026-01-01 11:46:00.682 [INFO]
2026-01-01 11:46:00.682 [INFO] Inserting keys...
2026-01-01 11:47:07.689 [INFO]   25M keys, 369K ops/sec, memory: 4511 MB
2026-01-01 11:47:08.689 [INFO]   26M keys, 372K ops/sec, memory: 4577 MB
2026-01-01 11:47:09.689 [INFO]   26M keys, 370K ops/sec, memory: 4644 MB
2026-01-01 11:47:10.689 [INFO]   26M keys, 370K ops/sec, memory: 4710 MB
2026-01-01 11:47:11.690 [INFO]   27M keys, 367K ops/sec, memory: 4775 MB
2026-01-01 11:47:12.690 [INFO]   27M keys, 367K ops/sec, memory: 4841 MB
2026-01-01 11:47:13.690 [INFO]   27M keys, 366K ops/sec, memory: 4906 MB
2026-01-01 11:47:14.690 [INFO]   28M keys, 373K ops/sec, memory: 4973 MB
2026-01-01 11:47:15.690 [INFO]   28M keys, 370K ops/sec, memory: 5039 MB
2026-01-01 11:47:16.690 [INFO]   29M keys, 371K ops/sec, memory: 5105 MB
2026-01-01 11:47:17.690 [INFO]   29M keys, 363K ops/sec, memory: 5170 MB
2026-01-01 11:47:18.690 [INFO]   29M keys, 360K ops/sec, memory: 5235 MB
2026-01-01 11:47:19.690 [INFO]   30M keys, 355K ops/sec, memory: 5298 MB
2026-01-01 11:47:20.690 [INFO]   30M keys, 359K ops/sec, memory: 5362 MB
2026-01-01 11:47:21.691 [INFO]   30M keys, 356K ops/sec, memory: 5426 MB
2026-01-01 11:47:22.691 [INFO]   31M keys, 356K ops/sec, memory: 5489 MB
2026-01-01 11:47:23.691 [INFO]   31M keys, 360K ops/sec, memory: 5554 MB
2026-01-01 11:47:24.691 [INFO]   31M keys, 364K ops/sec, memory: 5619 MB
2026-01-01 11:47:25.691 [INFO]   32M keys, 362K ops/sec, memory: 5684 MB
2026-01-01 11:47:26.691 [INFO]   32M keys, 360K ops/sec, memory: 5748 MB
2026-01-01 11:47:27.691 [INFO]   33M keys, 356K ops/sec, memory: 5811 MB
2026-01-01 11:47:28.691 [INFO]   33M keys, 352K ops/sec, memory: 5874 MB
2026-01-01 11:47:29.691 [INFO]   33M keys, 352K ops/sec, memory: 5937 MB
2026-01-01 11:47:30.691 [INFO]   34M keys, 330K ops/sec, memory: 5996 MB
2026-01-01 11:47:31.691 [INFO]   34M keys, 348K ops/sec, memory: 6059 MB
2026-01-01 11:47:32.691 [INFO]   34M keys, 347K ops/sec, memory: 6121 MB
2026-01-01 11:47:33.692 [INFO]   35M keys, 350K ops/sec, memory: 6183 MB
2026-01-01 11:47:34.692 [INFO]   35M keys, 353K ops/sec, memory: 6246 MB
2026-01-01 11:47:35.692 [INFO]   35M keys, 347K ops/sec, memory: 6308 MB
2026-01-01 11:47:36.692 [INFO]   36M keys, 354K ops/sec, memory: 6372 MB
2026-01-01 11:47:37.692 [INFO]   36M keys, 362K ops/sec, memory: 6436 MB
2026-01-01 11:47:38.692 [INFO]   36M keys, 354K ops/sec, memory: 6500 MB
2026-01-01 11:47:39.692 [INFO]   37M keys, 355K ops/sec, memory: 6563 MB
2026-01-01 11:47:40.692 [INFO]   37M keys, 359K ops/sec, memory: 6627 MB
2026-01-01 11:47:41.692 [INFO]   37M keys, 362K ops/sec, memory: 6692 MB
2026-01-01 11:47:42.692 [INFO]   38M keys, 366K ops/sec, memory: 6757 MB
2026-01-01 11:47:43.692 [INFO]   38M keys, 359K ops/sec, memory: 6822 MB
2026-01-01 11:47:44.693 [INFO]   39M keys, 355K ops/sec, memory: 6885 MB
2026-01-01 11:47:45.693 [INFO]   39M keys, 360K ops/sec, memory: 6949 MB
2026-01-01 11:47:46.693 [INFO]   39M keys, 361K ops/sec, memory: 7014 MB
2026-01-01 11:47:47.693 [INFO]   40M keys, 364K ops/sec, memory: 7079 MB
2026-01-01 11:47:48.693 [INFO]   40M keys, 364K ops/sec, memory: 7144 MB
2026-01-01 11:47:49.693 [INFO]   40M keys, 357K ops/sec, memory: 7208 MB
2026-01-01 11:47:50.693 [INFO]   41M keys, 359K ops/sec, memory: 7272 MB
2026-01-01 11:47:51.693 [INFO]   41M keys, 358K ops/sec, memory: 7336 MB
2026-01-01 11:47:52.693 [INFO]   41M keys, 358K ops/sec, memory: 7400 MB
2026-01-01 11:47:53.693 [INFO]   42M keys, 362K ops/sec, memory: 7465 MB
2026-01-01 11:47:54.693 [INFO]   42M keys, 359K ops/sec, memory: 7529 MB
2026-01-01 11:47:55.693 [INFO]   42M keys, 357K ops/sec, memory: 7593 MB
2026-01-01 11:47:56.694 [INFO]   43M keys, 355K ops/sec, memory: 7656 MB
2026-01-01 11:47:57.694 [INFO]   43M keys, 357K ops/sec, memory: 7720 MB
2026-01-01 11:47:58.694 [INFO]   44M keys, 355K ops/sec, memory: 7783 MB
2026-01-01 11:47:59.694 [INFO]   44M keys, 357K ops/sec, memory: 7847 MB
2026-01-01 11:48:00.694 [INFO]   44M keys, 350K ops/sec, memory: 7910 MB
2026-01-01 11:48:01.694 [INFO]   45M keys, 347K ops/sec, memory: 7972 MB
2026-01-01 11:48:02.694 [INFO]   45M keys, 349K ops/sec, memory: 8034 MB
2026-01-01 11:48:03.694 [INFO]   45M keys, 350K ops/sec, memory: 8097 MB
2026-01-01 11:48:04.694 [INFO]   46M keys, 346K ops/sec, memory: 8159 MB
2026-01-01 11:48:05.694 [INFO]   46M keys, 349K ops/sec, memory: 8221 MB
2026-01-01 11:48:06.694 [INFO]   46M keys, 349K ops/sec, memory: 8284 MB
2026-01-01 11:48:07.694 [INFO]   47M keys, 350K ops/sec, memory: 8346 MB
2026-01-01 11:48:08.694 [INFO]   47M keys, 343K ops/sec, memory: 8407 MB
2026-01-01 11:48:09.694 [INFO]   47M keys, 341K ops/sec, memory: 8468 MB
2026-01-01 11:48:10.695 [INFO]   48M keys, 341K ops/sec, memory: 8529 MB
2026-01-01 11:48:11.695 [INFO]   48M keys, 345K ops/sec, memory: 8591 MB
2026-01-01 11:48:12.695 [INFO]   48M keys, 351K ops/sec, memory: 8654 MB
2026-01-01 11:48:13.695 [INFO]   49M keys, 349K ops/sec, memory: 8716 MB
2026-01-01 11:48:14.695 [INFO]   49M keys, 350K ops/sec, memory: 8779 MB
2026-01-01 11:48:15.695 [INFO]   49M keys, 347K ops/sec, memory: 8841 MB
2026-01-01 11:48:16.695 [INFO]   50M keys, 344K ops/sec, memory: 8902 MB
2026-01-01 11:48:17.695 [INFO]   50M keys, 344K ops/sec, memory: 8964 MB
2026-01-01 11:48:18.695 [INFO]   50M keys, 346K ops/sec, memory: 9026 MB
2026-01-01 11:48:19.695 [INFO]   51M keys, 346K ops/sec, memory: 9088 MB
2026-01-01 11:48:20.695 [INFO]   51M keys, 345K ops/sec, memory: 9149 MB
2026-01-01 11:48:21.695 [INFO]   52M keys, 347K ops/sec, memory: 9211 MB
2026-01-01 11:48:22.696 [INFO]   52M keys, 343K ops/sec, memory: 9272 MB
2026-01-01 11:48:23.696 [INFO]   52M keys, 345K ops/sec, memory: 9334 MB
2026-01-01 11:48:24.696 [INFO]   53M keys, 346K ops/sec, memory: 9396 MB
2026-01-01 11:48:25.696 [INFO]   53M keys, 338K ops/sec, memory: 9456 MB
2026-01-01 11:48:26.696 [INFO]   53M keys, 339K ops/sec, memory: 9517 MB
2026-01-01 11:48:27.696 [INFO]   54M keys, 347K ops/sec, memory: 9579 MB
2026-01-01 11:48:28.696 [INFO]   54M keys, 348K ops/sec, memory: 9641 MB
2026-01-01 11:48:29.696 [INFO]   54M keys, 344K ops/sec, memory: 9702 MB
2026-01-01 11:48:30.696 [INFO]   55M keys, 347K ops/sec, memory: 9765 MB
2026-01-01 11:48:31.696 [INFO]   55M keys, 346K ops/sec, memory: 9826 MB
2026-01-01 11:48:32.696 [INFO]   55M keys, 341K ops/sec, memory: 9887 MB
2026-01-01 11:48:33.696 [INFO]   56M keys, 338K ops/sec, memory: 9948 MB
2026-01-01 11:48:34.696 [INFO]   56M keys, 340K ops/sec, memory: 10009 MB
2026-01-01 11:48:35.697 [INFO]   56M keys, 341K ops/sec, memory: 10070 MB
2026-01-01 11:48:36.697 [INFO]   57M keys, 344K ops/sec, memory: 10131 MB
2026-01-01 11:48:37.697 [INFO]   57M keys, 340K ops/sec, memory: 10192 MB
2026-01-01 11:48:38.697 [INFO]   57M keys, 344K ops/sec, memory: 10253 MB
2026-01-01 11:48:39.697 [INFO]   58M keys, 339K ops/sec, memory: 10314 MB
2026-01-01 11:48:40.697 [INFO]   58M keys, 342K ops/sec, memory: 10375 MB
2026-01-01 11:48:41.697 [INFO]   58M keys, 338K ops/sec, memory: 10435 MB
2026-01-01 11:48:42.697 [INFO]   59M keys, 337K ops/sec, memory: 10496 MB
2026-01-01 11:48:43.697 [INFO]   59M keys, 336K ops/sec, memory: 10556 MB
2026-01-01 11:48:44.697 [INFO]   59M keys, 339K ops/sec, memory: 10616 MB
2026-01-01 11:48:45.697 [INFO]   60M keys, 339K ops/sec, memory: 10677 MB
2026-01-01 11:48:46.698 [INFO]   60M keys, 334K ops/sec, memory: 10737 MB
2026-01-01 11:48:47.698 [INFO]   60M keys, 334K ops/sec, memory: 10796 MB
2026-01-01 11:48:48.698 [INFO]   61M keys, 338K ops/sec, memory: 10857 MB
2026-01-01 11:48:49.698 [INFO]   61M keys, 336K ops/sec, memory: 10917 MB
2026-01-01 11:48:50.698 [INFO]   61M keys, 339K ops/sec, memory: 10978 MB
2026-01-01 11:48:51.698 [INFO]   62M keys, 336K ops/sec, memory: 11038 MB
2026-01-01 11:48:52.698 [INFO]   62M keys, 337K ops/sec, memory: 11098 MB
2026-01-01 11:48:53.698 [INFO]   62M keys, 341K ops/sec, memory: 11159 MB
2026-01-01 11:48:54.698 [INFO]   63M keys, 335K ops/sec, memory: 11219 MB
2026-01-01 11:48:55.698 [INFO]   63M keys, 337K ops/sec, memory: 11279 MB
2026-01-01 11:48:56.699 [INFO]   63M keys, 331K ops/sec, memory: 11338 MB
2026-01-01 11:48:57.699 [INFO]   64M keys, 337K ops/sec, memory: 11398 MB
2026-01-01 11:48:58.699 [INFO]   64M keys, 336K ops/sec, memory: 11458 MB
2026-01-01 11:48:59.699 [INFO]   64M keys, 337K ops/sec, memory: 11518 MB
2026-01-01 11:49:00.699 [INFO]   65M keys, 333K ops/sec, memory: 11578 MB
2026-01-01 11:49:01.699 [INFO]   65M keys, 332K ops/sec, memory: 11637 MB
2026-01-01 11:49:02.699 [INFO]   65M keys, 337K ops/sec, memory: 11698 MB
2026-01-01 11:49:03.699 [INFO]   66M keys, 337K ops/sec, memory: 11758 MB
2026-01-01 11:49:04.700 [INFO]   66M keys, 335K ops/sec, memory: 11818 MB
2026-01-01 11:49:05.700 [INFO]   66M keys, 337K ops/sec, memory: 11878 MB
2026-01-01 11:49:06.700 [INFO]   67M keys, 306K ops/sec, memory: 11933 MB
2026-01-01 11:49:07.700 [INFO]   67M keys, 322K ops/sec, memory: 11990 MB
2026-01-01 11:49:08.700 [INFO]   67M keys, 336K ops/sec, memory: 12050 MB
2026-01-01 11:49:09.700 [INFO]   68M keys, 333K ops/sec, memory: 12110 MB
2026-01-01 11:49:10.700 [INFO]   68M keys, 334K ops/sec, memory: 12170 MB
2026-01-01 11:49:11.700 [INFO]   68M keys, 338K ops/sec, memory: 12230 MB
2026-01-01 11:49:12.700 [INFO]   69M keys, 335K ops/sec, memory: 12290 MB
2026-01-01 11:49:13.701 [INFO]   69M keys, 340K ops/sec, memory: 12351 MB
